buried	buried	begraben	enterré	enterrado	похороненный
newbie	newbie	Neuling	débutant	novato	новичку
minimize	minimize	minimieren	minimiser	minimizar	минимизировать
ranks	ranks	Reihen	rangs	filas	ряды
wilderness	wilderness	Wildnis	désert	desierto	пустыня
debut	debut	Debüt	début	debut	дебют
generations	generations	Generationen	générations	generaciones	поколения
tournaments	tournaments	Turniere	tournois	torneos	турниры
deny	deny	verweigern	nier	negar	Отрицать
anatomy	anatomy	Anatomie	anatomie	anatomía	анатомия
bali	bali	bali	bali	Bali	бали
sponsorship	sponsorship	Stipendium	parrainage	patrocinio	спонсорство
headphones	headphones	Kopfhörer	casque audio	auriculares	наушники
fraction	fraction	Fraktion	fraction	fracción	доля
trio	trio	Trio	trio	trío	трио
proceeding	proceeding	Vorgehen	procédure	proceder	судопроизводство
cube	cube	Würfel	cube	cubo	куб
defects	defects	Mängel	défauts	defectos	дефекты
uncertainty	uncertainty	Unsicherheit	incertitude	incertidumbre	неопределенность
breakdown	breakdown	Nervenzusammenbruch	panne	Descompostura	сломать
marker	marker	Marker	marqueur	marcador	маркер
reconstruction	reconstruction	Wiederaufbau	reconstruction	reconstrucción	реконструкция
subsidiary	subsidiary	Tochtergesellschaft	filiale	subsidiario	дочернее предприятие
strengths	strengths	Stärken	forces	fortalezas	сильные стороны
clarity	clarity	Klarheit	la clarté	claridad	ясность
rugs	rugs	Teppiche	tapis	alfombras	коврики
encouraging	encouraging	ermutigend	encourageant	alentador	обнадеживающий
furnished	furnished	möbliert	meublé	amueblado	меблированный
monaco	monaco	monaco	Monaco	Mónaco	Монако
settled	settled	geregelt	colonisé	colocado	обосновался
folding	folding	Klapp-	pliant	plegable	складной
terrorists	terrorists	Terroristen	les terroristes	terroristas	террористы
airfare	airfare	Flugpreis	billet d'avion	pasajes aéreos	стоимость авиабилета
comparisons	comparisons	Vergleiche	comparaisons	comparaciones	сравнения
beneficial	beneficial	vorteilhaft	bénéfique	beneficioso	выгодный
distributions	distributions	Verteilungen	distributions	distribuciones	распределения
vaccine	vaccine	Impfstoff	vaccin	vacuna	вакцина
belize	belize	belize	belize	belice	Белиза
crap	crap	Scheiße	merde	mierda	дерьмо
fate	fate	Schicksal	sort	destino	судьба
viewpicture	viewpicture	Ansichtbilder	viewpicture	ViewPicture	ViewPicture
promised	promised	versprochen	promis	prometido	обещанный
penny	penny	ein cent Stück	penny	centavo	пенни
robust	robust	robust	robuste	robusto	крепкий
bookings	bookings	Buchungen	réservations	reservas	заказы
threatened	threatened	bedroht	menacés	amenazados	под угрозой
minolta	minolta	minolta	minolta	Minolta	Minolta
republicans	republicans	Republikaner	républicains	republicanos	республиканцы
discusses	discusses	bespricht	discute	se analizan	обсуждаемые
porter	porter	Porter	porter	portero	портье
gras	gras	gras	gras	gras	гра
jungle	jungle	Dschungel	jungle	selva	джунгли
responded	responded	reagiert	a répondu	respondido	ответил
rim	rim	Rand	jante	borde	обод
abstracts	abstracts	Abstracts	résumés	resúmenes	рефераты
zen	zen	Zen	Zen	zen	Дзэн
ivory	ivory	Elfenbein	Ivoire	Marfil	цвета слоновой кости
alpine	alpine	alpin	alpin	alpino	высокогорный
dime	dime	10 cent Stück	dîme	moneda de diez centavos	дайм
prediction	prediction	Prognose	prédiction	predicción	прогнозирование
pharmaceuticals	pharmaceuticals	Arzneimittel	médicaments	productos farmacéuticos	фармацевтические препараты
fabulous	fabulous	fabelhaft	fabuleux	fabuloso	невероятный
thesaurus	thesaurus	Thesaurus	thésaurus	Tesauro	тезаурус
individually	individually	individuell	individuellement	individualmente	в отдельности
battlefield	battlefield	Schlachtfeld	champ de bataille	campo de batalla	поле битвы
literally	literally	buchstäblich	au sens propre	literalmente	буквально
newer	newer	neueren	plus récent	más nuevo	новее
ecological	ecological	ökologisch	écologique	ecológico	экологический
spice	spice	würzen	pimenter	especia	пряность
oval	oval	Oval	ovale	oval	овальный
implies	implies	impliziert	implique	implica	подразумевает
coma	coma	Koma	coma	coma	кома
ser	ser	ser	ser	Ser	сер
cooler	cooler	Kühler	glacière	enfriador	кулер
appraisal	appraisal	Bewertung	évaluation	evaluación	оценка
consisting	consisting	bestehend	qui consiste	que consiste	состоящий
maritime	maritime	maritim	maritime	marítimo	морской
periodic	periodic	periodisch	périodique	periódico	периодический
submitting	submitting	Einreichen	soumission	sumisión	предоставление
overhead	overhead	oben	aérien	gastos generales	накладные расходы
prospect	prospect	Aussicht	perspective	perspectiva	перспектива
shipment	shipment	Sendung	expédition	envío	отгрузка
breeding	breeding	Zucht	reproduction	cría	разведение
citations	citations	Zitate	citations	citas	цитаты
geographical	geographical	geographisch	géographique	geográfico	географический
donor	donor	Spender	donneur	donante	донор
mozambique	mozambique	mozambique	mozambique	Mozambique	Мозамбик
tension	tension	Spannung	tension	tensión	напряженность
href	href	href	href	href	HREF
benz	benz	benz	benz	benz	бенз
trash	trash	Müll	poubelle	basura	мусор
shapes	shapes	Formen	formes	formas	формы
wifi	wifi	W-lan	Wifi	Wifi	вай-фай
tier	tier	Stufe	niveaux	nivel	ярус
fwd	fwd	Wtr	FWD	fwd	FWD
earl	earl	Graf	comte	conde	граф
manor	manor	Schloss	manoir	señorío	поместье
envelope	envelope	Umschlag	enveloppe	sobre	конверт
homeland	homeland	Heimat	patrie	patria	Родина
disclaimers	disclaimers	Haftungsausschlüssen	disclaimers	renuncias	отказ от ответственности
championships	championships	Meisterschaft	championnats	campeonatos	чемпионаты
excluded	excluded	ausgeschlossen	exclu	excluidos	Исключенный
breeds	breeds	Rassen	races	razas	породы
rapids	rapids	Stromschnellen	rapides	rápidos	стремнина
disco	disco	Disko	disco	disco	дискотека
aus	aus	aus	aus	aus	AUS
endif	endif	endif	fin si	terminara si	ENDIF
finishing	finishing	Veredelung	finition	refinamiento	отделка
emotions	emotions	Emotionen	émotions	emociones	эмоции
wellington	wellington	Gummistiefel	wellington	Wellington	Веллингтон
incoming	incoming	eingehend	nouveau	entrante	входящий
prospects	prospects	Chancen	perspectives	perspectivas	перспективы
cleaners	cleaners	Reiniger	nettoyants	limpiadores	очистители
bulgarian	bulgarian	bulgarisch	bulgare	búlgaro	болгарский
highway	highway	Autobahn	Autoroute	autopista	шоссе
eternal	eternal	ewig	éternel	eterno	вечный
cashiers	cashiers	Kassierern	Caissiers	cajeros	Кассы
gum	gum	Gummi	gomme	chicle	жвачка
cite	cite	zitieren	citer	citar	цитировать
aboriginal	aboriginal	Ureinwohner	Aborigène	aborigen	аборигенный
remarkable	remarkable	bemerkenswert	remarquable	notable	замечательный
rotation	rotation	Drehung	rotation	rotación	вращение
name	name	Name	prénom	nombre	имя
preventing	preventing	Verhütung	prévention	la prevención	предотвращение
productive	productive	produktiv	productif	productivo	продуктивный
boulevard	boulevard	Boulevard	boulevard	bulevar	бульвар
eugene	eugene	eugene	eugene	Eugene	Евгений
pig	pig	Schwein	porc	cerdo	свинья
metric	metric	metrisch	métrique	métrico	метрический
compliant	compliant	konform	conforme	obediente	уступчивый
minus	minus	Minus-	moins	menos	минус
penalties	penalties	Strafen	sanctions	sanciones	штрафы
bennett	bennett	bennett	bennett	Bennett	беннетт
imagination	imagination	Phantasie	imagination	imaginación	воображение
hotmail	hotmail	hotmail	hotmail	hotmail	Hotmail
refurbished	refurbished	renoviert	Remis à neuf	reformado	обновленный
armenia	armenia	Armenien	Arménie	Armenia	Армения
varied	varied	abwechslungsreich	varié	variado	разнообразный
grande	grande	grande	grande	Grande	Гранди
closest	closest	nächste	le plus proche	más cercano	ближайший
activated	activated	aktiviert	activé	activado	активированный
actress	actress	Darstellerin	actrice	Actriz	актриса
mess	mess	Chaos	désordre	lío	беспорядок
conferencing	conferencing	Konferenzschaltungen	conférence	conferencias	конференц-связь
assign	assign	zuordnen	attribuer	asignar	назначать
armstrong	armstrong	armstrong	armstrong	Armstrong	армстронг
politicians	politicians	Politiker	Les politiciens	políticos	политики
trackbacks	trackbacks	Trackbacks	trackbacks	trackbacks	трэкбэки
lit	lit	lit	éclairé	iluminado	освещенный
accommodate	accommodate	unterbringen	accommoder	acomodar	вмещать
tigers	tigers	Tiger	tigres	tigres	тигры
aurora	aurora	Polarlicht	aurore	Aurora	северное сияние
una	una	una	una	Una	уна
slides	slides	Dias	diapositives	diapositivas	слайды
milan	milan	Mailand	milan	Milán	Милан
premiere	premiere	Premiere	première	estreno	премьера
lender	lender	Darlehensgeber	prêteur	prestador	кредитор
villages	villages	Dörfer	villages	pueblos	деревни
shade	shade	Schatten	ombre	sombra	тень
chorus	chorus	Chor	Refrain	coro	хор
rhythm	rhythm	Rhythmus	rythme	ritmo	ритм
digit	digit	Ziffer	chiffre	dígito	разряд
argued	argued	argumentiert,	argumenté	argumentó	утверждал
dietary	dietary	Nahrungs	diététique	dietético	диетический
symphony	symphony	Symphonie	symphonie	sinfonía	симфония
clarke	clarke	clarke	clarke	Clarke	Clarke
sudden	sudden	plötzlich	soudain	repentino	внезапный
accepting	accepting	Annehmen	acceptant	aceptando	принимающий
precipitation	precipitation	Fällung	précipitation	precipitación	атмосферные осадки
lions	lions	Löwen	les Lions	leones	львы
outlaw	outlaw	Deportierte	hors la loi	proscrito	вне закона
pools	pools	Schwimmbäder	piscines	quinielas	бассейны
tb	tb	tb	tb	tuberculosis	Т.Б.
lyric	lyric	lyrisch	lyrique	lírica	лирический
claire	claire	claire	claire	Claire	Claire
isolation	isolation	Isolierung	isolement	aislamiento	изоляция
speeds	speeds	Geschwindigkeiten	vitesses	velocidades	скорость
sustained	sustained	nachhaltig	soutenu	sostenido	устойчивый
matched	matched	abgestimmt	appariés	emparejado	соответствием
approximate	approximate	ungefähr	approximatif	aproximado	приблизительный
rope	rope	Seil	corde	cuerda	канат
carol	carol	Weihnachtslied	carol	villancico	Кэрол
rational	rational	rational	rationnel	racional	рациональный
programmer	programmer	Programmierer	programmeur	programador	программист
fighters	fighters	Kämpfer	combattants	combatientes	истребители
chambers	chambers	Kanzlei	chambres	cámaras	камеры
dump	dump	Müllhalde	déverser	tugurio	свалка
greetings	greetings	Gruß	salutations	saludos	Привет
inherited	inherited	ererbt	hérité	heredado	унаследованный
warming	warming	Erwärmen	chauffage	calentamiento	согревание
incomplete	incomplete	unvollständig	incomplet	incompleto	неполный
